REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
/tmp/tmph4lx3l20.wav	 /tmp/tmp8ttng66o.wav	 -1.000	 1.816	 16000	wb
/tmp/tmpjd25s16t.wav	 /tmp/tmpcedbptq8.wav	 -1.000	 1.423	 16000	wb
/tmp/tmp2lm5a7d8.wav	 /tmp/tmpod86tkf8.wav	 -1.000	 1.140	 16000	wb
/tmp/tmpdcl5xys6.wav	 /tmp/tmpbfju34gq.wav	 -1.000	 1.793	 16000	wb
/tmp/tmpo3d555vo.wav	 /tmp/tmpl7sx63hi.wav	 -1.000	 1.959	 16000	wb
/tmp/tmpu81wq78_.wav	 /tmp/tmp60rjymqp.wav	 -1.000	 1.924	 16000	wb
/tmp/tmpkiymcyp4.wav	 /tmp/tmpbmn2178x.wav	 -1.000	 1.324	 16000	wb
/tmp/tmpd7ast9iz.wav	 /tmp/tmpsqxzunn5.wav	 -1.000	 1.616	 16000	wb
/tmp/tmp4h6z98yg.wav	 /tmp/tmp3rfpwsey.wav	 -1.000	 1.547	 16000	wb
/tmp/tmp02n2soxv.wav	 /tmp/tmpog6gic7l.wav	 -1.000	 1.918	 16000	wb
/tmp/tmpjs3w4g21.wav	 /tmp/tmpdrcxmclu.wav	 -1.000	 1.860	 16000	wb
/tmp/tmpdn2ufj24.wav	 /tmp/tmpcs_o5y9i.wav	 -1.000	 1.721	 16000	wb
/tmp/tmp0bgczx5_.wav	 /tmp/tmpssthgtpf.wav	 -1.000	 1.909	 16000	wb
/tmp/tmpu44xvht_.wav	 /tmp/tmpxzvrj_am.wav	 -1.000	 1.712	 16000	wb
/tmp/tmprr321t8u.wav	 /tmp/tmp3nnjwjhd.wav	 -1.000	 1.342	 16000	wb
/tmp/tmpd8c4x3sq.wav	 /tmp/tmpzuqruoze.wav	 -1.000	 1.858	 16000	wb
/tmp/tmp8lofjbhm.wav	 /tmp/tmp4u1_w360.wav	 -1.000	 1.614	 16000	wb
/tmp/tmpoxov8hwl.wav	 /tmp/tmpo43zua1i.wav	 -1.000	 1.254	 16000	wb
/tmp/tmpzdjzva1s.wav	 /tmp/tmp5866fdzr.wav	 -1.000	 1.405	 16000	wb
/tmp/tmp_m8lh5po.wav	 /tmp/tmp66_s6mlj.wav	 -1.000	 1.803	 16000	wb
/tmp/tmpbyiw7als.wav	 /tmp/tmp14bjsxow.wav	 -1.000	 1.561	 16000	wb
/tmp/tmp0d_o1lte.wav	 /tmp/tmp3rxetr65.wav	 -1.000	 1.945	 16000	wb
/tmp/tmpoq85ls7f.wav	 /tmp/tmp524v8opu.wav	 -1.000	 1.174	 16000	wb
/tmp/tmpu0133oqt.wav	 /tmp/tmpmaxesv00.wav	 -1.000	 1.398	 16000	wb
/tmp/tmp6dl0463c.wav	 /tmp/tmp4lv13ztj.wav	 -1.000	 1.266	 16000	wb
/tmp/tmpxdlmltf9.wav	 /tmp/tmpsp7qox57.wav	 -1.000	 1.468	 16000	wb
/tmp/tmpzl5yy0xt.wav	 /tmp/tmpnm57vonh.wav	 -1.000	 2.693	 16000	wb
/tmp/tmpfh3r5brq.wav	 /tmp/tmp2hropqy4.wav	 -1.000	 2.137	 16000	wb
/tmp/tmpayn1ccpl.wav	 /tmp/tmp77no0l59.wav	 -1.000	 1.980	 16000	wb
/tmp/tmpg8n4q2lp.wav	 /tmp/tmpewoj59g8.wav	 -1.000	 2.214	 16000	wb
/tmp/tmp3oizlj4y.wav	 /tmp/tmp8dmnnjz2.wav	 -1.000	 1.771	 16000	wb
/tmp/tmp40l6x7v0.wav	 /tmp/tmpuifa9ndi.wav	 -1.000	 1.344	 16000	wb
/tmp/tmpf9rqhgqg.wav	 /tmp/tmpo5mmukh7.wav	 -1.000	 2.081	 16000	wb
/tmp/tmp8q97gcey.wav	 /tmp/tmpt0zpwwpw.wav	 -1.000	 2.502	 16000	wb
/tmp/tmpux6sjvmx.wav	 /tmp/tmpzqsehr7g.wav	 -1.000	 1.803	 16000	wb
/tmp/tmpuqpow1ef.wav	 /tmp/tmpijd11rex.wav	 -1.000	 2.449	 16000	wb
/tmp/tmpbjqalbsn.wav	 /tmp/tmpp_qlp1rq.wav	 -1.000	 2.120	 16000	wb
/tmp/tmp3wisd80a.wav	 /tmp/tmp414ijjaw.wav	 -1.000	 2.070	 16000	wb
/tmp/tmpuevyu7k1.wav	 /tmp/tmpj9_qztke.wav	 -1.000	 2.122	 16000	wb
/tmp/tmpxdf0j3p4.wav	 /tmp/tmpsm35xjkp.wav	 -1.000	 2.206	 16000	wb
/tmp/tmpy2egpcf3.wav	 /tmp/tmpu76shejx.wav	 -1.000	 2.694	 16000	wb
/tmp/tmp1hjctbqe.wav	 /tmp/tmp2fibw1wt.wav	 -1.000	 2.474	 16000	wb
/tmp/tmpubpm3gyg.wav	 /tmp/tmpeglg310w.wav	 -1.000	 2.197	 16000	wb
/tmp/tmpa98s72rl.wav	 /tmp/tmp4s383_2t.wav	 -1.000	 2.204	 16000	wb
/tmp/tmpi42zzrsq.wav	 /tmp/tmpc1ylv_my.wav	 -1.000	 2.363	 16000	wb
/tmp/tmpzivg_cfo.wav	 /tmp/tmpvggx51sf.wav	 -1.000	 2.349	 16000	wb
/tmp/tmp08e0odxi.wav	 /tmp/tmpjc1t3gcu.wav	 -1.000	 1.589	 16000	wb
/tmp/tmp5f789vec.wav	 /tmp/tmpqh_vi0pv.wav	 -1.000	 2.247	 16000	wb
/tmp/tmpx6mzapcn.wav	 /tmp/tmp5smiuvys.wav	 -1.000	 1.792	 16000	wb
/tmp/tmpk1ysm7ug.wav	 /tmp/tmpf6v82xd1.wav	 -1.000	 2.647	 16000	wb
/tmp/tmpdf7e6kx6.wav	 /tmp/tmp_59fuzj_.wav	 -1.000	 1.545	 16000	wb
/tmp/tmppojadadj.wav	 /tmp/tmpxc1d5wzp.wav	 -1.000	 2.448	 16000	wb
/tmp/tmpo1ttyz5p.wav	 /tmp/tmpl8nqzta1.wav	 -1.000	 2.007	 16000	wb
/tmp/tmprpgu3wfo.wav	 /tmp/tmp91rfjkme.wav	 -1.000	 1.766	 16000	wb
/tmp/tmpjhaaqmj5.wav	 /tmp/tmpt0vfwuk4.wav	 -1.000	 2.034	 16000	wb
/tmp/tmps6x6f4x2.wav	 /tmp/tmpv5yyrvas.wav	 -1.000	 1.507	 16000	wb
/tmp/tmptfkefyof.wav	 /tmp/tmpk23xil_n.wav	 -1.000	 1.315	 16000	wb
/tmp/tmpb_xkdphp.wav	 /tmp/tmpjtjdvkcq.wav	 -1.000	 2.602	 16000	wb
/tmp/tmp0nf_ksm0.wav	 /tmp/tmp7j8e55s4.wav	 -1.000	 1.842	 16000	wb
/tmp/tmprg49utnv.wav	 /tmp/tmpfu74ldz9.wav	 -1.000	 2.229	 16000	wb
/tmp/tmp6bjs2dcr.wav	 /tmp/tmp_eg0zmdq.wav	 -1.000	 2.065	 16000	wb
/tmp/tmprjz21ktn.wav	 /tmp/tmpworz2t6w.wav	 -1.000	 2.484	 16000	wb
/tmp/tmpm04dbkhw.wav	 /tmp/tmpsi7_wpi3.wav	 -1.000	 2.583	 16000	wb
/tmp/tmptbalvcfv.wav	 /tmp/tmp7d92mzbr.wav	 -1.000	 1.922	 16000	wb
/tmp/tmpxixwktdo.wav	 /tmp/tmp5_iw1zm2.wav	 -1.000	 1.696	 16000	wb
/tmp/tmpfuit5rms.wav	 /tmp/tmpy1gfbdmm.wav	 -1.000	 2.255	 16000	wb
/tmp/tmpzitl7f8e.wav	 /tmp/tmpyxpdja1t.wav	 -1.000	 1.890	 16000	wb
/tmp/tmp6flyvi3i.wav	 /tmp/tmp7leiu6i0.wav	 -1.000	 1.296	 16000	wb
/tmp/tmpv_uytk8w.wav	 /tmp/tmp42pi3ah6.wav	 -1.000	 2.529	 16000	wb
/tmp/tmp41ae1lqd.wav	 /tmp/tmpuzpyodhv.wav	 -1.000	 1.395	 16000	wb
/tmp/tmp93niklb0.wav	 /tmp/tmppqo9nrbf.wav	 -1.000	 2.252	 16000	wb
/tmp/tmptvf4iqvp.wav	 /tmp/tmpmck9bciq.wav	 -1.000	 1.852	 16000	wb
/tmp/tmphquaqrbc.wav	 /tmp/tmpwpzs7oa_.wav	 -1.000	 2.284	 16000	wb
/tmp/tmpxxr0q0nk.wav	 /tmp/tmpl2f1k48u.wav	 -1.000	 2.830	 16000	wb
/tmp/tmpzu5obs3d.wav	 /tmp/tmp7k2fxb7c.wav	 -1.000	 1.193	 16000	wb
/tmp/tmp3xx5rbbo.wav	 /tmp/tmp6oqac90e.wav	 -1.000	 2.459	 16000	wb
/tmp/tmpdzzji_ul.wav	 /tmp/tmpdipi52ot.wav	 -1.000	 2.127	 16000	wb
/tmp/tmpx7fuwgpg.wav	 /tmp/tmpvi3qrbr1.wav	 -1.000	 3.190	 16000	wb
/tmp/tmpgxuv0cr_.wav	 /tmp/tmp_dw27k6u.wav	 -1.000	 2.779	 16000	wb
/tmp/tmpx3j3smnj.wav	 /tmp/tmpc5miwfzb.wav	 -1.000	 2.576	 16000	wb
/tmp/tmplhybuk7l.wav	 /tmp/tmpcyrlgknf.wav	 -1.000	 2.104	 16000	wb
/tmp/tmp976gix2b.wav	 /tmp/tmpcqhoi5ad.wav	 -1.000	 1.594	 16000	wb
/tmp/tmpwg9qr1b4.wav	 /tmp/tmpkp_bsoko.wav	 -1.000	 1.174	 16000	wb
/tmp/tmp6e998lpu.wav	 /tmp/tmp8z0b1hlb.wav	 -1.000	 2.231	 16000	wb
/tmp/tmpg575mxl3.wav	 /tmp/tmpj6kki19l.wav	 -1.000	 2.127	 16000	wb
/tmp/tmppqt0j4yg.wav	 /tmp/tmpfnk58apo.wav	 -1.000	 2.000	 16000	wb
/tmp/tmpf04g7743.wav	 /tmp/tmp7no9bn0h.wav	 -1.000	 1.512	 16000	wb
/tmp/tmpvzu59n7i.wav	 /tmp/tmph1euroll.wav	 -1.000	 1.673	 16000	wb
/tmp/tmplnt07arl.wav	 /tmp/tmp8qwv4cpf.wav	 -1.000	 1.702	 16000	wb
/tmp/tmpphn4w424.wav	 /tmp/tmphkbqq6xm.wav	 -1.000	 2.011	 16000	wb
/tmp/tmpklyqewdx.wav	 /tmp/tmpodx_ynk6.wav	 -1.000	 2.168	 16000	wb
/tmp/tmpaq4k33_c.wav	 /tmp/tmpc9jextro.wav	 -1.000	 1.848	 16000	wb
/tmp/tmpr3oy1uxi.wav	 /tmp/tmpq21oi5cp.wav	 -1.000	 2.292	 16000	wb
/tmp/tmpkoc62bj9.wav	 /tmp/tmpx5xhrf8u.wav	 -1.000	 1.668	 16000	wb
/tmp/tmpvhbv6z3g.wav	 /tmp/tmpfth54b7p.wav	 -1.000	 1.364	 16000	wb
/tmp/tmp35jkki99.wav	 /tmp/tmpydd2rvqi.wav	 -1.000	 1.934	 16000	wb
/tmp/tmpssxr7fu4.wav	 /tmp/tmpuly909v2.wav	 -1.000	 1.680	 16000	wb
/tmp/tmp16apz7jj.wav	 /tmp/tmpi699912_.wav	 -1.000	 1.224	 16000	wb
/tmp/tmp2p4mt1o_.wav	 /tmp/tmpr_5u30eu.wav	 -1.000	 1.363	 16000	wb
/tmp/tmpwiu8dudc.wav	 /tmp/tmpigeo7lqd.wav	 -1.000	 1.703	 16000	wb
/tmp/tmp4euy8opo.wav	 /tmp/tmpgtj8pq8c.wav	 -1.000	 1.589	 16000	wb
/tmp/tmpeiddqyk7.wav	 /tmp/tmp7b64clrm.wav	 -1.000	 1.853	 16000	wb
/tmp/tmp_y1p18od.wav	 /tmp/tmpf2bkqnpb.wav	 -1.000	 1.163	 16000	wb
/tmp/tmpiqa2mzcm.wav	 /tmp/tmpvc72msc_.wav	 -1.000	 1.360	 16000	wb
/tmp/tmp3v3nvagx.wav	 /tmp/tmpmzezrevf.wav	 -1.000	 1.291	 16000	wb
/tmp/tmp5mfwmd8m.wav	 /tmp/tmp2u1n2c_d.wav	 -1.000	 1.398	 16000	wb
/tmp/tmpiph7nmyp.wav	 /tmp/tmpduz4m499.wav	 -1.000	 2.801	 16000	wb
/tmp/tmptguaya09.wav	 /tmp/tmpi2dqz25y.wav	 -1.000	 2.110	 16000	wb
/tmp/tmpqqkxwyyt.wav	 /tmp/tmpfcxeclfb.wav	 -1.000	 1.922	 16000	wb
/tmp/tmpgffgwhry.wav	 /tmp/tmpuh11_nob.wav	 -1.000	 2.167	 16000	wb
/tmp/tmpht_8rh58.wav	 /tmp/tmph96pt6tt.wav	 -1.000	 1.752	 16000	wb
/tmp/tmpbbu0t32d.wav	 /tmp/tmp4tnd6qwq.wav	 -1.000	 1.357	 16000	wb
/tmp/tmpo9355cwj.wav	 /tmp/tmpwf4e7vn2.wav	 -1.000	 1.903	 16000	wb
/tmp/tmpqbp38833.wav	 /tmp/tmpf4zg19_q.wav	 -1.000	 2.615	 16000	wb
/tmp/tmp44ebruib.wav	 /tmp/tmpzvcd7fek.wav	 -1.000	 1.731	 16000	wb
/tmp/tmplkucow76.wav	 /tmp/tmp62band_d.wav	 -1.000	 2.334	 16000	wb
/tmp/tmptt_55vac.wav	 /tmp/tmpu468gy_p.wav	 -1.000	 2.015	 16000	wb
/tmp/tmpazefa44x.wav	 /tmp/tmpbg9krcue.wav	 -1.000	 2.048	 16000	wb
/tmp/tmpmi4j0oj0.wav	 /tmp/tmpdhfwt9fw.wav	 -1.000	 1.851	 16000	wb
/tmp/tmp4_cyyz7b.wav	 /tmp/tmp48_dmq6g.wav	 -1.000	 2.174	 16000	wb
/tmp/tmpramu1w6u.wav	 /tmp/tmpzxun_rq6.wav	 -1.000	 2.604	 16000	wb
/tmp/tmppekpven7.wav	 /tmp/tmplg_i7jip.wav	 -1.000	 1.961	 16000	wb
/tmp/tmpgc66epsw.wav	 /tmp/tmpdr7ffnqe.wav	 -1.000	 2.144	 16000	wb
/tmp/tmpe4us2r99.wav	 /tmp/tmp9_cpnhsm.wav	 -1.000	 2.166	 16000	wb
/tmp/tmpcms01xc2.wav	 /tmp/tmplzwldeh1.wav	 -1.000	 2.284	 16000	wb
/tmp/tmpqtdj0xzu.wav	 /tmp/tmpmu1ibuxb.wav	 -1.000	 2.274	 16000	wb
/tmp/tmppwc_d_hh.wav	 /tmp/tmp_zd1l49e.wav	 -1.000	 1.328	 16000	wb
/tmp/tmp4zls2j6x.wav	 /tmp/tmpl3jvvark.wav	 -1.000	 2.335	 16000	wb
/tmp/tmpcetd8_kb.wav	 /tmp/tmp1asqcqcr.wav	 -1.000	 1.754	 16000	wb
/tmp/tmpmt4rdq3s.wav	 /tmp/tmpjv97kktc.wav	 -1.000	 1.771	 16000	wb
/tmp/tmp4eaabeoh.wav	 /tmp/tmp_np08zzx.wav	 -1.000	 1.478	 16000	wb
/tmp/tmplsatj25y.wav	 /tmp/tmpvkiwj57t.wav	 -1.000	 2.021	 16000	wb
/tmp/tmp8dmqwx2d.wav	 /tmp/tmpi26xxwlz.wav	 -1.000	 2.067	 16000	wb
/tmp/tmpq4szebr9.wav	 /tmp/tmp0yggs5z_.wav	 -1.000	 1.692	 16000	wb
/tmp/tmp0gnoehn0.wav	 /tmp/tmpgmm17mw6.wav	 -1.000	 2.052	 16000	wb
/tmp/tmplzrj1dgz.wav	 /tmp/tmph2ps4i5f.wav	 -1.000	 1.478	 16000	wb
/tmp/tmpvcc91b2h.wav	 /tmp/tmpaxiwwuwu.wav	 -1.000	 1.301	 16000	wb
/tmp/tmpj2uck_ln.wav	 /tmp/tmp2mtrfb5f.wav	 -1.000	 2.332	 16000	wb
/tmp/tmp1ttalvez.wav	 /tmp/tmpf_fyret3.wav	 -1.000	 1.803	 16000	wb
/tmp/tmpbadac_20.wav	 /tmp/tmpwlza7ye7.wav	 -1.000	 2.381	 16000	wb
/tmp/tmpvg0_iqhf.wav	 /tmp/tmpr_f_0gpj.wav	 -1.000	 2.133	 16000	wb
/tmp/tmpm9he6etb.wav	 /tmp/tmpobw5mse9.wav	 -1.000	 2.491	 16000	wb
/tmp/tmpx5d_0anl.wav	 /tmp/tmpt8mqf0vn.wav	 -1.000	 2.525	 16000	wb
/tmp/tmpjaeo6g9p.wav	 /tmp/tmpexe7l5ry.wav	 -1.000	 2.050	 16000	wb
/tmp/tmpghvl1nb5.wav	 /tmp/tmpouu22slf.wav	 -1.000	 1.650	 16000	wb
/tmp/tmpyuhozses.wav	 /tmp/tmpsp1_c5w4.wav	 -1.000	 2.279	 16000	wb
/tmp/tmpdvp94vaa.wav	 /tmp/tmpliwbhzvg.wav	 -1.000	 1.717	 16000	wb
/tmp/tmpzy_qt04q.wav	 /tmp/tmpn8w7lp3k.wav	 -1.000	 1.283	 16000	wb
/tmp/tmpxws2uu_u.wav	 /tmp/tmpkx_zzh_a.wav	 -1.000	 2.541	 16000	wb
/tmp/tmpign2l51m.wav	 /tmp/tmpg44b3p91.wav	 -1.000	 1.428	 16000	wb
/tmp/tmpguseimzh.wav	 /tmp/tmpfk459yd1.wav	 -1.000	 2.300	 16000	wb
/tmp/tmppm8ivqrx.wav	 /tmp/tmp0ds1ifz7.wav	 -1.000	 1.677	 16000	wb
/tmp/tmpfly3ofq5.wav	 /tmp/tmp5_ec7lnn.wav	 -1.000	 1.728	 16000	wb
/tmp/tmpenfnsr9y.wav	 /tmp/tmpbg4vlhl3.wav	 -1.000	 2.835	 16000	wb
/tmp/tmp_9fncinv.wav	 /tmp/tmpc4wvghti.wav	 -1.000	 1.205	 16000	wb
/tmp/tmp0x9bph91.wav	 /tmp/tmpd98bo62e.wav	 -1.000	 2.338	 16000	wb
/tmp/tmpa8tg65si.wav	 /tmp/tmp7pw6x65s.wav	 -1.000	 2.136	 16000	wb
/tmp/tmpd8ukndw6.wav	 /tmp/tmpghriqbfe.wav	 -1.000	 3.014	 16000	wb
/tmp/tmpni8pj720.wav	 /tmp/tmp0kzxkjds.wav	 -1.000	 2.696	 16000	wb
/tmp/tmpszz_ecko.wav	 /tmp/tmpklazfb2q.wav	 -1.000	 2.504	 16000	wb
/tmp/tmp8k0l_nz4.wav	 /tmp/tmpga5cke4f.wav	 -1.000	 2.038	 16000	wb
/tmp/tmp98txdmad.wav	 /tmp/tmpdoynhx3q.wav	 -1.000	 1.511	 16000	wb
/tmp/tmpbtzfk2fc.wav	 /tmp/tmph90bnu0o.wav	 -1.000	 1.190	 16000	wb
/tmp/tmpqc0kysj2.wav	 /tmp/tmp6zso98sz.wav	 -1.000	 2.338	 16000	wb
/tmp/tmpkzyfglej.wav	 /tmp/tmp8gkefinj.wav	 -1.000	 1.922	 16000	wb
/tmp/tmpgg2jo3ve.wav	 /tmp/tmpavq7wc_0.wav	 -1.000	 2.133	 16000	wb
/tmp/tmpeid39a08.wav	 /tmp/tmpqz1a5omb.wav	 -1.000	 1.429	 16000	wb
/tmp/tmppqp3hzt1.wav	 /tmp/tmpb5qcpmyt.wav	 -1.000	 1.696	 16000	wb
/tmp/tmp016atmaq.wav	 /tmp/tmp32r2chij.wav	 -1.000	 1.726	 16000	wb
/tmp/tmp4n6nac_x.wav	 /tmp/tmps376rk8n.wav	 -1.000	 2.165	 16000	wb
/tmp/tmphory6s_5.wav	 /tmp/tmpdoly1mz3.wav	 -1.000	 2.336	 16000	wb
/tmp/tmp__pktjtn.wav	 /tmp/tmpwkj4eycq.wav	 -1.000	 1.921	 16000	wb
/tmp/tmpkwecxl9_.wav	 /tmp/tmpfxg5k25v.wav	 -1.000	 2.322	 16000	wb
/tmp/tmpotl7f2xl.wav	 /tmp/tmp0ikpcljy.wav	 -1.000	 1.528	 16000	wb
/tmp/tmpey9mrxdn.wav	 /tmp/tmpr803fow9.wav	 -1.000	 1.304	 16000	wb
/tmp/tmpx465c66o.wav	 /tmp/tmptr7geqwm.wav	 -1.000	 2.189	 16000	wb
/tmp/tmp5uopswe5.wav	 /tmp/tmpjkezsieg.wav	 -1.000	 1.187	 16000	wb
/tmp/tmp5x4fre7l.wav	 /tmp/tmpexhxr9td.wav	 -1.000	 1.143	 16000	wb
/tmp/tmphtngm8r3.wav	 /tmp/tmpga_kpzic.wav	 -1.000	 2.005	 16000	wb
/tmp/tmpznrjoqal.wav	 /tmp/tmphi1y0udx.wav	 -1.000	 1.309	 16000	wb
/tmp/tmpwdxv8gje.wav	 /tmp/tmptr9z_bml.wav	 -1.000	 1.566	 16000	wb
/tmp/tmpsm_sp9bw.wav	 /tmp/tmpqrh8wvzz.wav	 -1.000	 2.695	 16000	wb
/tmp/tmpguj28md6.wav	 /tmp/tmp2juxk6yq.wav	 -1.000	 1.308	 16000	wb
/tmp/tmpr2p7u0ir.wav	 /tmp/tmpvlcyo9jz.wav	 -1.000	 1.912	 16000	wb
/tmp/tmpuk6wkb_d.wav	 /tmp/tmphe7esnhz.wav	 -1.000	 1.499	 16000	wb
/tmp/tmpr8psb76a.wav	 /tmp/tmpd0359pvs.wav	 -1.000	 1.797	 16000	wb
/tmp/tmpm1h0wn4d.wav	 /tmp/tmpjcdz1u11.wav	 -1.000	 1.108	 16000	wb
/tmp/tmpdllinhrk.wav	 /tmp/tmppnur1eej.wav	 -1.000	 1.128	 16000	wb
/tmp/tmpz6vg8mx3.wav	 /tmp/tmp9jmp9vz5.wav	 -1.000	 1.987	 16000	wb
/tmp/tmpah6bf_dp.wav	 /tmp/tmp0b9s43_5.wav	 -1.000	 1.140	 16000	wb
/tmp/tmpkd6y3s3l.wav	 /tmp/tmpnqq3gbr3.wav	 -1.000	 2.058	 16000	wb
/tmp/tmpghum8bq7.wav	 /tmp/tmp7d3nas8s.wav	 -1.000	 1.951	 16000	wb
/tmp/tmpbmxkweiv.wav	 /tmp/tmpzjm9p4da.wav	 -1.000	 1.408	 16000	wb
/tmp/tmp5e8ps27h.wav	 /tmp/tmpwczvlw3l.wav	 -1.000	 2.452	 16000	wb
/tmp/tmp68_yk917.wav	 /tmp/tmp7t50m21d.wav	 -1.000	 1.400	 16000	wb
/tmp/tmpdwl8l858.wav	 /tmp/tmpyo_4hl5t.wav	 -1.000	 1.639	 16000	wb
/tmp/tmpuhzchrlp.wav	 /tmp/tmpsh0nhye_.wav	 -1.000	 1.824	 16000	wb
/tmp/tmpgzmi5nxk.wav	 /tmp/tmpqw9fa_jw.wav	 -1.000	 1.129	 16000	wb
/tmp/tmpv2lajf9b.wav	 /tmp/tmp21ub2h15.wav	 -1.000	 1.996	 16000	wb
/tmp/tmpcc93__3m.wav	 /tmp/tmpvybgt4qz.wav	 -1.000	 1.671	 16000	wb
/tmp/tmp28isr4bn.wav	 /tmp/tmpovsopyuz.wav	 -1.000	 2.099	 16000	wb
/tmp/tmptxlk3nse.wav	 /tmp/tmpkjoua4vs.wav	 -1.000	 2.795	 16000	wb
/tmp/tmpwxxccj4j.wav	 /tmp/tmpo76u8o04.wav	 -1.000	 1.877	 16000	wb
/tmp/tmp1uhi9d5t.wav	 /tmp/tmpw8mih6cr.wav	 -1.000	 1.990	 16000	wb
/tmp/tmp57egtzzi.wav	 /tmp/tmpytc06f29.wav	 -1.000	 2.494	 16000	wb
/tmp/tmpkhb8j0g7.wav	 /tmp/tmpbq4amzab.wav	 -1.000	 1.571	 16000	wb
/tmp/tmpqu9at1ix.wav	 /tmp/tmpgh1la5yg.wav	 -1.000	 1.874	 16000	wb
/tmp/tmpc27e3z4l.wav	 /tmp/tmpf1qcbn0s.wav	 -1.000	 1.466	 16000	wb
/tmp/tmpvq6ehezz.wav	 /tmp/tmp9aka3ss6.wav	 -1.000	 2.259	 16000	wb
/tmp/tmpvn5hlq_n.wav	 /tmp/tmpmgytakxh.wav	 -1.000	 1.603	 16000	wb
/tmp/tmp64lpdarn.wav	 /tmp/tmph3r4m4iq.wav	 -1.000	 1.615	 16000	wb
/tmp/tmpxw9ipskc.wav	 /tmp/tmprymv4hrs.wav	 -1.000	 2.271	 16000	wb
/tmp/tmp0l42a0t4.wav	 /tmp/tmpby2out5y.wav	 -1.000	 1.659	 16000	wb
/tmp/tmpzvm40w80.wav	 /tmp/tmpi787o2ed.wav	 -1.000	 1.997	 16000	wb
/tmp/tmpt__z1zjv.wav	 /tmp/tmpoycwzm2_.wav	 -1.000	 1.721	 16000	wb
/tmp/tmp8q49t944.wav	 /tmp/tmp8c93p141.wav	 -1.000	 1.187	 16000	wb
/tmp/tmplag_3960.wav	 /tmp/tmp5ak3yvaa.wav	 -1.000	 1.538	 16000	wb
/tmp/tmpdykps4ut.wav	 /tmp/tmp04g_3_j0.wav	 -1.000	 1.141	 16000	wb
/tmp/tmpm2yukn47.wav	 /tmp/tmp4au0bkrq.wav	 -1.000	 1.415	 16000	wb
/tmp/tmp3erzr4o5.wav	 /tmp/tmp3yt9e0mc.wav	 -1.000	 1.262	 16000	wb
/tmp/tmpx7k1djgb.wav	 /tmp/tmpdmwsi8gd.wav	 -1.000	 1.358	 16000	wb
/tmp/tmp1ms33f60.wav	 /tmp/tmp3v1m_h9m.wav	 -1.000	 1.165	 16000	wb
/tmp/tmp1sloxni4.wav	 /tmp/tmpumxo31py.wav	 -1.000	 2.096	 16000	wb
/tmp/tmpq_mzrg2f.wav	 /tmp/tmp6wxszn5a.wav	 -1.000	 1.830	 16000	wb
/tmp/tmp9sa3dckp.wav	 /tmp/tmp4u4_hypw.wav	 -1.000	 1.773	 16000	wb
/tmp/tmpkw8vf_wd.wav	 /tmp/tmp9f8lwuz_.wav	 -1.000	 2.249	 16000	wb
/tmp/tmph12n6uym.wav	 /tmp/tmpuops7rhm.wav	 -1.000	 1.653	 16000	wb
/tmp/tmpy72w_d4m.wav	 /tmp/tmp1ubakfpz.wav	 -1.000	 2.564	 16000	wb
/tmp/tmp94bycv6p.wav	 /tmp/tmpz8jmljd1.wav	 -1.000	 1.471	 16000	wb
/tmp/tmp93hwn3ph.wav	 /tmp/tmpiuggegcr.wav	 -1.000	 1.189	 16000	wb
/tmp/tmp626pz_k7.wav	 /tmp/tmpqgmgm409.wav	 -1.000	 2.208	 16000	wb
/tmp/tmp5ehuwofm.wav	 /tmp/tmph1urcqxm.wav	 -1.000	 2.546	 16000	wb
/tmp/tmp6jswg5dy.wav	 /tmp/tmprdi1_6qg.wav	 -1.000	 2.178	 16000	wb
/tmp/tmp6dda7d0_.wav	 /tmp/tmprt1g1xqx.wav	 -1.000	 1.678	 16000	wb
/tmp/tmp0n6mx9lm.wav	 /tmp/tmp4gy90rxp.wav	 -1.000	 1.192	 16000	wb
/tmp/tmpapujn_q3.wav	 /tmp/tmpybgn0pqz.wav	 -1.000	 1.418	 16000	wb
/tmp/tmp1vjfq7pt.wav	 /tmp/tmp3svf55wt.wav	 -1.000	 2.303	 16000	wb
/tmp/tmpvfl10p9l.wav	 /tmp/tmp14uwdt6n.wav	 -1.000	 1.442	 16000	wb
/tmp/tmphbkswsi3.wav	 /tmp/tmp0e4mrzmn.wav	 -1.000	 2.165	 16000	wb
/tmp/tmpeivkegy5.wav	 /tmp/tmp98dxhw4p.wav	 -1.000	 1.107	 16000	wb
/tmp/tmp9uf28nl4.wav	 /tmp/tmpilmjkgks.wav	 -1.000	 1.369	 16000	wb
/tmp/tmplb77l044.wav	 /tmp/tmp0t_e49uo.wav	 -1.000	 1.950	 16000	wb
/tmp/tmpyovx0_g9.wav	 /tmp/tmp8rxwz5z0.wav	 -1.000	 1.705	 16000	wb
/tmp/tmpwtzi8owk.wav	 /tmp/tmpemft0txt.wav	 -1.000	 1.645	 16000	wb
/tmp/tmp33yyix2o.wav	 /tmp/tmpk07rw_ep.wav	 -1.000	 1.650	 16000	wb
/tmp/tmpmgidguq7.wav	 /tmp/tmpj2uz5q_f.wav	 -1.000	 1.424	 16000	wb
/tmp/tmp7viabs22.wav	 /tmp/tmpaovkpzf0.wav	 -1.000	 1.347	 16000	wb
